IRI,LABEL,LOCAL,TYPE,SOURCE,LINK,ALT_LABELS,SYNONYMS,COMMENT
http://purl.obolibrary.org/obo/IAO_0000114,IAO_0000114,IAO_0000114,Entity,Pattern : pmdcore / requirement1 / pmdcore_STAR_none,patterns/pmdcore/requirement1/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000114,IAO_0000114,IAO_0000114,Entity,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000114,IAO_0000114,IAO_0000114,Entity,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000114,IAO_0000114,IAO_0000114,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000114,IAO_0000114,IAO_0000114,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000115,IAO_0000115,IAO_0000115,AnnotationProperty,Pattern : pmdcore / requirement1 / pmdcore_STAR_none,patterns/pmdcore/requirement1/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000115,IAO_0000115,IAO_0000115,AnnotationProperty,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000115,IAO_0000115,IAO_0000115,AnnotationProperty,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000115,IAO_0000115,IAO_0000115,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000115,IAO_0000115,IAO_0000115,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000116,IAO_0000116,IAO_0000116,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000116,IAO_0000116,IAO_0000116,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000117,IAO_0000117,IAO_0000117,AnnotationProperty,Pattern : pmdcore / requirement1 / pmdcore_STAR_none,patterns/pmdcore/requirement1/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000117,IAO_0000117,IAO_0000117,AnnotationProperty,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000117,IAO_0000117,IAO_0000117,AnnotationProperty,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000117,IAO_0000117,IAO_0000117,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000117,IAO_0000117,IAO_0000117,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000118,IAO_0000118,IAO_0000118,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000118,IAO_0000118,IAO_0000118,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000119,IAO_0000119,IAO_0000119,AnnotationProperty,Pattern : pmdcore / requirement1 / pmdcore_STAR_none,patterns/pmdcore/requirement1/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000119,IAO_0000119,IAO_0000119,AnnotationProperty,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000119,IAO_0000119,IAO_0000119,AnnotationProperty,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000119,IAO_0000119,IAO_0000119,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000119,IAO_0000119,IAO_0000119,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000232,IAO_0000232,IAO_0000232,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000232,IAO_0000232,IAO_0000232,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000233,IAO_0000233,IAO_0000233,Entity,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000412,IAO_0000412,IAO_0000412,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000412,IAO_0000412,IAO_0000412,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000600,IAO_0000600,IAO_0000600,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000600,IAO_0000600,IAO_0000600,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000601,IAO_0000601,IAO_0000601,Entity,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000601,IAO_0000601,IAO_0000601,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000602,IAO_0000602,IAO_0000602,AnnotationProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000602,IAO_0000602,IAO_0000602,AnnotationProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://emmo.info/emmo#EMMO_d7788d1a_020d_4c78_85a1_13563fcec168,Icon,EMMO_d7788d1a_020d_4c78_85a1_13563fcec168,Class,Ontology : GPO,ontologies/GPO/,Model | Simulacrum,,"If object and sign belongs to the same class, then the sign is fuctional, diagrammatic and resemblance.
For example, when a Boeing 747 is used as a sign for another Boeing 747."
https://www.irit.fr/recherches/MELODI/ontologies/BBO#id,id,id,DatatypeProperty,Ontology : BBO,ontologies/BBO/,,,"This attribute is used to uniquely identify BPMN elements. The id is REQUIRED if this element is referenced or intended to be referenced by something else. If the element is not currently referenced and is never intended to be referenced, the id MAY be omitted."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Identifier,Identifier,Identifier,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000015,identifier,NFDI_0000015,Class,Ontology : mwo,ontologies/mwo/,,,An information content entity that is the outcome of a dubbing process and is used to refer to one instance of entity shared by a group of people to refer to that individual entity.
http://purl.org/dc/elements/1.1/identifier,identifier,identifier,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://purl.org/dc/terms/identifier,identifier,identifier,DatatypeProperty,Ontology : pko,ontologies/pko/,,,
https://w3id.org/pmd/co/Identifier,Identifier,Identifier,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://w3id.org/pmd/co/Identifier,Identifier,Identifier,Class,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
https://w3id.org/pmd/co/RelatedProjectIdentifier,Identifikation Eines Verbundenen Projektes,RelatedProjectIdentifier,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://OntoCAPE/supporting_concepts/physical_dimension/physical_dimension.owl#identity_dimension,identity_dimension,identity_dimension,Individual,Ontology : OntoCAPE,ontologies/OntoCAPE/,,,
http://emmo.info/emmo#EMMO_48716718_225f_4c88_89e2_d819d30c90a2,Idiomatic,EMMO_48716718_225f_4c88_89e2_d819d30c90a2,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_0a318776_b067_4de0_a2a6_cba2cf6333f8,IdiomaticSymbol,EMMO_0a318776_b067_4de0_a2a6_cba2cf6333f8,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IDNumber,IDNumber,IDNumber,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/idspace,idspace,idspace,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/OBI_9991118,IEDB alternative term,OBI_9991118,AnnotationProperty,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_b51fbd00_a857_4132_9711_0ef70e7bdd20,Illuminance,EMMO_b51fbd00_a857_4132_9711_0ef70e7bdd20,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Image,Image,Image,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://purl.obolibrary.org/obo/IAO_0000101,image,IAO_0000101,Class,Ontology : stato,ontologies/stato/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001046,image processing software,NFDI_0001046,Class,Ontology : mwo,ontologies/mwo/,,,"Image Processing Software is a subclass of Software that enables the manipulation, enhancement, analysis, and visualization of images obtained from experimental, computational, or simulation-based sources."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImageGeneration,ImageGeneration,ImageGeneration,Class,Ontology : BWMD,ontologies/BWMD/,,,"An image generation process, e.g. during tomography"
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImageMetadataSet,ImageMetadataSet,ImageMetadataSet,Class,Ontology : BWMD,ontologies/BWMD/,,,Metadata set included in images. E.g. microscopes write the process specific metadata into the image file.
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImageSet,ImageSet,ImageSet,Class,Ontology : BWMD,ontologies/BWMD/,,,A set of images
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImageStack,ImageStack,ImageStack,Class,Ontology : BWMD,ontologies/BWMD/,,,"A series of images, that form a vertical stack (e.g. a series of images generated by tomography)."
http://purl.obolibrary.org/obo/OBI_0000185,imaging assay,OBI_0000185,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/BFO_0000141,immaterial entity,BFO_0000141,Class,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/BFO_0000141,immaterial entity,BFO_0000141,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImmaterialEntity,ImmaterialEntity,ImmaterialEntity,Class,Ontology : BWMD,ontologies/BWMD/,,,Class defined by the Basic Formal Ontology (BFO)
https://www.irit.fr/recherches/MELODI/ontologies/BBO#implementation,implementation,implementation,DatatypeProperty,Ontology : BBO,ontologies/BBO/,,,"This attribute specifies the technology that will be used to send and receive the Messages. Valid values are ##unspecified for leaving the implementation technology open, ##WebService for the Web service technology or a URI identifying any other technology or coordination protocol. A Web service is the default technology."
http://purls.helmholtz-metadaten.de/mwo/MWO_0001028,implemented by,MWO_0001028,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,The property relates an entity to an agent that has adapted or developed the entity for a specific purpose and actively uses it within a particular context.
http://purls.helmholtz-metadaten.de/mwo/MWO_0001051,implementing process,MWO_0001051,Class,Ontology : mwo,ontologies/mwo/,,,"A process that applies, integrates, or refines an entity, encompassing development, co-development, and adaptation, with participant involvement to achieve a functional outcome."
http://w3id.org/nfdi4ing/metadata4ing#implementsMethod,implements,implementsMethod,ObjectProperty,Ontology : m4i,ontologies/m4i/,,,
http://www.w3.org/ns/ssn/implements,implements,implements,ObjectProperty,Ontology : m4i,ontologies/m4i/,,,
http://purls.helmholtz-metadaten.de/mwo/MWO_0001025,implements,MWO_0001025,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,"inverse of property ""implemented by"""
http://w3id.org/nfdi4ing/metadata4ing#implementsMethod,implements,implementsMethod,ObjectProperty,Pattern : m4i / requirement2 / m4i_STAR_none,patterns/m4i/requirement2/m4i_STAR_none/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#ImplicitThrowEvent,ImplicitThrowEvent,ImplicitThrowEvent,Class,Ontology : BBO,ontologies/BBO/,,,A sub-type of throw Event is the ImplicitThrowEvent. This is a non-graphical Event that is used for Multi-Instance Activities (see page 191).
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ImportCAMDataAndMountMachine,ImportCAMDataAndMountMachine,ImportCAMDataAndMountMachine,Class,Ontology : BWMD,ontologies/BWMD/,,,The process of importing CAM data and mounting a machine
http://purl.obolibrary.org/obo/IAO_0000412,imported from,IAO_0000412,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/IAO_0000412,imported from,IAO_0000412,AnnotationProperty,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000579,improved Kernel PLS,STATO_0000579,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0000964,in live cell assay,OBI_0000964,Class,Ontology : stato,ontologies/stato/,,,
https://w3id.org/pmd/co/PMD_0001028,in response to,PMD_0001028,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,
http://www.w3.org/ns/dcat#inSeries,in series,inSeries,ObjectProperty,Ontology : m4i,ontologies/m4i/,,,"Normally, child datasets in dataset series are represented as dcat:Dataset. The use of dcat:Distribution for typing child datasets is however recognized as a possible alternative, whenever it addresses more effectively the requirements of a given application scenario."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#inAccordanceWith,inAccordanceWith,inAccordanceWith,ObjectProperty,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_d74ed682_894f_46c5_87cb_167f60926965,InChI,EMMO_d74ed682_894f_46c5_87cb_167f60926965,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/STATO_0000413,incidence,STATO_0000413,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000670,incidence rate,STATO_0000670,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000680,incidence rate ratio,STATO_0000680,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Inclusion,Inclusion,Inclusion,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#InclusiveGateway,InclusiveGateway,InclusiveGateway,Class,Ontology : BBO,ontologies/BBO/,,,"A diverging Inclusive Gateway (Inclusive Decision) can be used to create alternative but also parallel paths within a Process flow. Unlike the Exclusive Gateway, all condition Expressions are evaluated. The true evaluation of one condition Expression does not exclude the evaluation of other condition Expressions. All Sequence Flows with a true evaluation will be traversed by a token. Since each path is considered to be independent, all combinations of the paths MAY be taken, from zero to all. However, it should be designed so that at least one path is taken."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Indentation,Indentation,Indentation,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IndentationDurationBrinell,IndentationDurationBrinell,IndentationDurationBrinell,Class,Ontology : BWMD,ontologies/BWMD/,,,Duration of the application of the indentation force during Brinell testing
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IndentationForceBrinell,IndentationForceBrinell,IndentationForceBrinell,Class,Ontology : BWMD,ontologies/BWMD/,,,Applied indentation force within the Brinell indentation process
http://purl.obolibrary.org/obo/BFO_0000004,independent continuant,BFO_0000004,Class,Ontology : mwo,ontologies/mwo/,,,"A continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything."
http://purl.obolibrary.org/obo/BFO_0000004,independent continuant,BFO_0000004,Class,Ontology : stato,ontologies/stato/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IndependentContinuant,IndependentContinuant,IndependentContinuant,Class,Ontology : BWMD,ontologies/BWMD/,,,Class defined by the Basic Formal Ontology (BFO)
http://emmo.info/emmo#EMMO_0cd58641_824c_4851_907f_f4c3be76630c,Index,EMMO_0cd58641_824c_4851_907f_f4c3be76630c,Class,Ontology : GPO,ontologies/GPO/,Signal,,
https://w3id.org/pmd/co/Index,Index,Index,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Indium,Indium,Indium,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_96522455-d7d7-5b1e-b10a-ad87e41a5adc,IndiumAtom,EMMO_96522455-d7d7-5b1e-b10a-ad87e41a5adc,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo/domain/periodic-table#EMMO_67589be3-8acd-5230-bc54-89280412a3fb,IndiumSymbol,EMMO_67589be3-8acd-5230-bc54-89280412a3fb,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_585e0ff0_9429_4d3c_b578_58abb1ba21d1,InductanceDimension,EMMO_585e0ff0_9429_4d3c_b578_58abb1ba21d1,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#InductionHeatingSystem,InductionHeatingSystem,InductionHeatingSystem,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000020,industry organization role,NFDI_0000020,Class,Ontology : mwo,ontologies/mwo/,,,"A role inherent in an organization that is realized when promoting, regulating, or supporting industry-specific standards, practices, and collaboration to advance sector development and innovation."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IndustryProject,IndustryProject,IndustryProject,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_0b6ebe5a_0026_4bef_a1c1_5be00df9f98e,Inequality,EMMO_0b6ebe5a_0026_4bef_a1c1_5be00df9f98e,Class,Ontology : GPO,ontologies/GPO/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#InertGasAtmosphere,InertGasAtmosphere,InertGasAtmosphere,Class,Ontology : BWMD,ontologies/BWMD/,,,"An inert gas atmosphere in some kind of chamber, which is used within a process"
http://www.w3.org/ns/prov#Influence,Influence,Influence,Class,Ontology : opmw,ontologies/opmw/,,,"An instance of prov:Influence provides additional descriptions about the binary prov:wasInfluencedBy relation from some influenced Activity, Entity, or Agent to the influencing Activity, Entity, or Agent. For example, :stomach_ache prov:wasInfluencedBy :spoon; prov:qualifiedInfluence [ a prov:Influence; prov:entity :spoon; :foo :bar ] . Because prov:Influence is a broad relation, the more specific relations (Communication, Delegation, End, etc.) should be used when applicable."
http://www.w3.org/ns/prov#influenced,influenced,influenced,ObjectProperty,Ontology : opmw,ontologies/opmw/,,,
